label	list_id	aspect	n_truth	n_trans	wang_bma	ref	method	evset	track	clade	median_pident	My	recall
amphioxus.rbh.all	SYN_GO0044283	MF	50	50	0.7899796322229169	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4875
amphioxus.rbh.all	SYN_GO0044325	BP	50	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0044325	CC	50	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0044325	MF	34	1	0.1982734491333311	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0294117647058823
amphioxus.rbh.all	SYN_GO0045087	BP	50	50	0.7971289368233851	amphioxus	rbh	all	mammal	mammal	50.5	650	0.099437148217636
amphioxus.rbh.all	SYN_GO0045087	CC	31	9	0.7044132424200426	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1612903225806451
amphioxus.rbh.all	SYN_GO0045087	MF	31	31	0.7681060298766915	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5806451612903226
amphioxus.rbh.all	SYN_GO0045111	BP	50	2	0.159199703803902	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0045111	CC	39	10	0.6991937793913711	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2307692307692307
amphioxus.rbh.all	SYN_GO0045111	MF	9	2	0.6935943910788687	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2222222222222222
amphioxus.rbh.all	SYN_GO0045446	BP	50	30	0.6386582994524944	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0279569892473118
amphioxus.rbh.all	SYN_GO0045446	CC	3	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0045446	MF	10	10	0.8892531461276239	amphioxus	rbh	all	mammal	mammal	50.5	650	0.6
amphioxus.rbh.all	SYN_GO0045682	BP	50	42	0.5621587820059637	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0629921259842519
amphioxus.rbh.all	SYN_GO0045682	CC	5	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0045682	MF	18	12	0.9266334046937198	amphioxus	rbh	all	mammal	mammal	50.5	650	0.6666666666666666
amphioxus.rbh.all	SYN_GO0045936	BP	50	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0045936	CC	14	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0045936	MF	41	26	0.829596140484283	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3902439024390244
amphioxus.rbh.all	SYN_GO0046394	BP	50	50	0.8611062748774265	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2182539682539682
amphioxus.rbh.all	SYN_GO0046394	CC	18	5	0.7796338714981769	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2777777777777778
amphioxus.rbh.all	SYN_GO0046394	MF	50	47	0.8138404621496724	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4576271186440678
amphioxus.rbh.all	SYN_GO0046873	BP	50	50	0.8887609764679272	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2047244094488189
amphioxus.rbh.all	SYN_GO0046873	CC	50	46	0.9002123418106892	amphioxus	rbh	all	mammal	mammal	50.5	650	0.312
amphioxus.rbh.all	SYN_GO0046873	MF	50	50	0.9561904789251072	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5074626865671642
amphioxus.rbh.all	SYN_GO0046942	BP	50	47	0.8731429205205139	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1319018404907975
amphioxus.rbh.all	SYN_GO0046942	CC	40	4	0.5326039967798633	amphioxus	rbh	all	mammal	mammal	50.5	650	0.05
amphioxus.rbh.all	SYN_GO0046942	MF	50	32	0.8852096467811648	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3131313131313131
amphioxus.rbh.all	SYN_GO0046982	BP	50	32	0.7231373712253705	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1797752808988764
amphioxus.rbh.all	SYN_GO0046982	CC	3	7	0.5239776239475498	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3333333333333333
amphioxus.rbh.all	SYN_GO0046982	MF	50	16	0.8020140548657699	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2777777777777778
amphioxus.rbh.all	SYN_GO0048588	BP	50	50	0.7873567370988513	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0729537366548042
amphioxus.rbh.all	SYN_GO0048588	CC	36	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0048588	MF	15	5	0.6261576196310605	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2666666666666666
amphioxus.rbh.all	SYN_GO0048663	BP	50	45	0.8349436049145949	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0328467153284671
amphioxus.rbh.all	SYN_GO0048663	CC	2	1	0.3690216156038964	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0048663	MF	28	13	0.8353390792242238	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4642857142857143
amphioxus.rbh.all	SYN_GO0048786	BP	50	50	0.8018374705930696	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1932367149758454
amphioxus.rbh.all	SYN_GO0048786	CC	50	38	0.8013710807178505	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3720930232558139
amphioxus.rbh.all	SYN_GO0048786	MF	30	22	0.8428176641611386	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5666666666666667
amphioxus.rbh.all	SYN_GO0050670	BP	50	39	0.4848126147906152	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0290581162324649
amphioxus.rbh.all	SYN_GO0050670	CC	10	8	0.5599635074378085	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0050670	MF	30	2	0.4537595767538566	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0333333333333333
amphioxus.rbh.all	SYN_GO0050885	BP	50	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0050885	CC	44	2	0.3507924609497365	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0454545454545454
amphioxus.rbh.all	SYN_GO0050885	MF	14	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0051020	BP	50	14	0.4532656268332332	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0327868852459016
amphioxus.rbh.all	SYN_GO0051020	CC	31	2	0.4660761005214061	amphioxus	rbh	all	mammal	mammal	50.5	650	0.032258064516129
amphioxus.rbh.all	SYN_GO0051020	MF	17	14	0.9293307301686125	amphioxus	rbh	all	mammal	mammal	50.5	650	0.6470588235294118
amphioxus.rbh.all	SYN_GO0051213	BP	50	33	0.7654106829834221	amphioxus	rbh	all	mammal	mammal	50.5	650	0.34375
amphioxus.rbh.all	SYN_GO0051213	CC	1	5	0.399619185621004	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0051213	MF	22	21	0.8991291771251313	amphioxus	rbh	all	mammal	mammal	50.5	650	0.6363636363636364
amphioxus.rbh.all	SYN_GO0060041	BP	50	50	0.5974115174888417	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0542420027816411
amphioxus.rbh.all	SYN_GO0060041	CC	35	12	0.711762685466651	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1428571428571428
amphioxus.rbh.all	SYN_GO0060041	MF	25	24	0.8021318914972142	amphioxus	rbh	all	mammal	mammal	50.5	650	0.52
amphioxus.rbh.all	SYN_GO0061008	BP	50	14	0.4684764583477021	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0071174377224199
amphioxus.rbh.all	SYN_GO0061008	CC	4	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0061008	MF	35	12	0.7496199283944062	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3428571428571428
amphioxus.rbh.all	SYN_GO0071396	BP	50	50	0.829686622123051	amphioxus	rbh	all	mammal	mammal	50.5	650	0.051660516605166
amphioxus.rbh.all	SYN_GO0071396	CC	12	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0071396	MF	50	17	0.744766257960458	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2741935483870967
amphioxus.rbh.all	SYN_GO0072330	BP	50	43	0.8583039828683743	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1904761904761904
amphioxus.rbh.all	SYN_GO0072330	CC	23	4	0.6805913855409698	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1739130434782608
amphioxus.rbh.all	SYN_GO0072330	MF	50	35	0.8278072858091708	amphioxus	rbh	all	mammal	mammal	50.5	650	0.46
amphioxus.rbh.all	SYN_GO0072523	BP	50	50	0.9849019529679572	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2987551867219917
amphioxus.rbh.all	SYN_GO0072523	CC	9	5	0.7275586425469339	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3333333333333333
amphioxus.rbh.all	SYN_GO0072523	MF	44	25	0.8768128530555611	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4772727272727273
amphioxus.rbh.all	SYN_GO0072593	BP	50	38	0.8420192733943036	amphioxus	rbh	all	mammal	mammal	50.5	650	0.074074074074074
amphioxus.rbh.all	SYN_GO0072593	CC	15	18	0.901406710699494	amphioxus	rbh	all	mammal	mammal	50.5	650	0.8
amphioxus.rbh.all	SYN_GO0072593	MF	18	18	0.9223806134916962	amphioxus	rbh	all	mammal	mammal	50.5	650	0.7222222222222222
amphioxus.rbh.all	SYN_GO0090407	BP	50	50	0.9829567253854656	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4566666666666666
amphioxus.rbh.all	SYN_GO0090407	CC	17	19	0.9576504575471154	amphioxus	rbh	all	mammal	mammal	50.5	650	0.8823529411764706
amphioxus.rbh.all	SYN_GO0090407	MF	50	50	0.8244812683201882	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5555555555555556
amphioxus.rbh.all	SYN_GO0097225	BP	50	21	0.627488806306704	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1929824561403508
amphioxus.rbh.all	SYN_GO0097225	CC	42	25	0.7905903763623662	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3095238095238095
amphioxus.rbh.all	SYN_GO0097225	MF	3	1	0.0989706765738386	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0097733	BP	50	35	0.5548636282577614	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1530054644808743
amphioxus.rbh.all	SYN_GO0097733	CC	50	29	0.918866925723534	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4375
amphioxus.rbh.all	SYN_GO0097733	MF	19	24	0.6019469215798983	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2631578947368421
amphioxus.rbh.all	SYN_GO0098609	BP	50	50	0.719583460505348	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0824468085106382
amphioxus.rbh.all	SYN_GO0098609	CC	50	28	0.8365495481125137	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3125
amphioxus.rbh.all	SYN_GO0098609	MF	25	10	0.7980992940466951	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2
amphioxus.rbh.all	SYN_GO0098685	BP	50	50	0.6822893927025997	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0697674418604651
amphioxus.rbh.all	SYN_GO0098685	CC	50	33	0.8375402052688666	amphioxus	rbh	all	mammal	mammal	50.5	650	0.2873563218390804
amphioxus.rbh.all	SYN_GO0098685	MF	11	6	0.5638611362149779	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1818181818181818
amphioxus.rbh.all	SYN_GO0098771	BP	50	50	0.8148867200019123	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0703517587939698
amphioxus.rbh.all	SYN_GO0098771	CC	50	5	0.6060764933727877	amphioxus	rbh	all	mammal	mammal	50.5	650	0.032258064516129
amphioxus.rbh.all	SYN_GO0098771	MF	50	50	0.9265424463763856	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5
amphioxus.rbh.all	SYN_GO0141108	BP	50	2	0.1837225991968692	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0139860139860139
amphioxus.rbh.all	SYN_GO0141108	CC	50	2	0.4760310837237002	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO0141108	MF	21	5	0.6933414233583094	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1904761904761904
amphioxus.rbh.all	SYN_GO0141187	BP	50	50	0.9131811818049832	amphioxus	rbh	all	mammal	mammal	50.5	650	0.293040293040293
amphioxus.rbh.all	SYN_GO0141187	CC	50	50	0.9560150443377018	amphioxus	rbh	all	mammal	mammal	50.5	650	0.6666666666666666
amphioxus.rbh.all	SYN_GO0141187	MF	50	41	0.8388430046507545	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4827586206896552
amphioxus.rbh.all	SYN_GO0150034	BP	50	50	0.8398716253093559	amphioxus	rbh	all	mammal	mammal	50.5	650	0.1959654178674351
amphioxus.rbh.all	SYN_GO0150034	CC	50	50	0.8347690911555853	amphioxus	rbh	all	mammal	mammal	50.5	650	0.336283185840708
amphioxus.rbh.all	SYN_GO0150034	MF	44	1	0.2971401660402443	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0227272727272727
amphioxus.rbh.all	SYN_GO1901265	BP	50	11	0.5614216165188762	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0806451612903225
amphioxus.rbh.all	SYN_GO1901265	CC	3	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO1901265	MF	50	44	0.8857630374915086	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5362318840579711
amphioxus.rbh.all	SYN_GO1901293	BP	50	50	0.9723299903090132	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4711111111111111
amphioxus.rbh.all	SYN_GO1901293	CC	8	9	0.9012826973269528	amphioxus	rbh	all	mammal	mammal	50.5	650	0.625
amphioxus.rbh.all	SYN_GO1901293	MF	36	46	0.8151943248535259	amphioxus	rbh	all	mammal	mammal	50.5	650	0.7222222222222222
amphioxus.rbh.all	SYN_GO1903311	BP	50	50	0.8949659580114349	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3594771241830065
amphioxus.rbh.all	SYN_GO1903311	CC	24	11	0.8024774076800333	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3333333333333333
amphioxus.rbh.all	SYN_GO1903311	MF	31	17	0.9240523406212944	amphioxus	rbh	all	mammal	mammal	50.5	650	0.5161290322580645
amphioxus.rbh.all	SYN_GO1904375	BP	50	11	0.6871499460854382	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0531400966183574
amphioxus.rbh.all	SYN_GO1904375	CC	43	3	0.5366856783954428	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0465116279069767
amphioxus.rbh.all	SYN_GO1904375	MF	14	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO1990234	BP	50	50	0.8746175332411448	amphioxus	rbh	all	mammal	mammal	50.5	650	0.3522012578616352
amphioxus.rbh.all	SYN_GO1990234	CC	50	50	0.9445265693594012	amphioxus	rbh	all	mammal	mammal	50.5	650	0.625
amphioxus.rbh.all	SYN_GO1990234	MF	50	50	0.8555328034652883	amphioxus	rbh	all	mammal	mammal	50.5	650	0.4545454545454545
amphioxus.rbh.all	SYN_GO2000106	BP	50	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO2000106	CC	3	2	0.644822528063063	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
amphioxus.rbh.all	SYN_GO2000106	MF	13	0	0.0	amphioxus	rbh	all	mammal	mammal	50.5	650	0.0
anole.rbh.all	SYN_GO0000287	BP	50	24	0.6562157231543773	anole	rbh	all	mammal	mammal	70.5	320	0.1866666666666666
anole.rbh.all	SYN_GO0000287	MF	50	36	0.9137354865380192	anole	rbh	all	mammal	mammal	70.5	320	0.5254237288135594
anole.rbh.all	SYN_GO0000775	BP	50	50	0.8924237507494825	anole	rbh	all	mammal	mammal	70.5	320	0.5895953757225434
anole.rbh.all	SYN_GO0000775	CC	50	37	0.8941374879799191	anole	rbh	all	mammal	mammal	70.5	320	0.4285714285714285
anole.rbh.all	SYN_GO0000775	MF	50	42	0.869372702819117	anole	rbh	all	mammal	mammal	70.5	320	0.5686274509803921
anole.rbh.all	SYN_GO0000792	BP	50	37	0.8017269385019684	anole	rbh	all	mammal	mammal	70.5	320	0.2765957446808511
anole.rbh.all	SYN_GO0000792	CC	50	37	0.9445352491910228	anole	rbh	all	mammal	mammal	70.5	320	0.6226415094339622
anole.rbh.all	SYN_GO0000792	MF	50	50	0.880635086674257	anole	rbh	all	mammal	mammal	70.5	320	0.6
anole.rbh.all	SYN_GO0001523	BP	50	50	0.8345590718512468	anole	rbh	all	mammal	mammal	70.5	320	0.3703703703703703
anole.rbh.all	SYN_GO0001523	CC	6	5	0.909310552891158	anole	rbh	all	mammal	mammal	70.5	320	0.6666666666666666
anole.rbh.all	SYN_GO0001523	MF	28	29	0.914164669115532	anole	rbh	all	mammal	mammal	70.5	320	0.7857142857142857
anole.rbh.all	SYN_GO0001525	BP	50	50	0.7853228350284644	anole	rbh	all	mammal	mammal	70.5	320	0.1990131578947368
anole.rbh.all	SYN_GO0001525	CC	31	20	0.7603517243039674	anole	rbh	all	mammal	mammal	70.5	320	0.3225806451612903
anole.rbh.all	SYN_GO0001525	MF	50	50	0.9598743275522726	anole	rbh	all	mammal	mammal	70.5	320	0.828125
anole.rbh.all	SYN_GO0001676	BP	50	50	0.7769846168425605	anole	rbh	all	mammal	mammal	70.5	320	0.3720930232558139
anole.rbh.all	SYN_GO0001676	CC	11	4	0.7683053248540046	anole	rbh	all	mammal	mammal	70.5	320	0.2727272727272727
anole.rbh.all	SYN_GO0001676	MF	39	36	0.8492676875693994	anole	rbh	all	mammal	mammal	70.5	320	0.6153846153846154
anole.rbh.all	SYN_GO0001704	BP	50	50	0.7721582380753841	anole	rbh	all	mammal	mammal	70.5	320	0.1887941534713763
anole.rbh.all	SYN_GO0001704	CC	15	16	0.855311763011025	anole	rbh	all	mammal	mammal	70.5	320	0.6
anole.rbh.all	SYN_GO0001704	MF	34	41	0.8105219332484364	anole	rbh	all	mammal	mammal	70.5	320	0.6176470588235294
anole.rbh.all	SYN_GO0001906	BP	50	13	0.6018538069716692	anole	rbh	all	mammal	mammal	70.5	320	0.047808764940239
anole.rbh.all	SYN_GO0001906	CC	15	0	0.0	anole	rbh	all	mammal	mammal	70.5	320	0.0
anole.rbh.all	SYN_GO0001906	MF	25	0	0.0	anole	rbh	all	mammal	mammal	70.5	320	0.0
anole.rbh.all	SYN_GO0001917	BP	50	50	0.8567489669281291	anole	rbh	all	mammal	mammal	70.5	320	0.3969465648854962
anole.rbh.all	SYN_GO0001917	CC	43	36	0.8429328202545063	anole	rbh	all	mammal	mammal	70.5	320	0.4883720930232558
anole.rbh.all	SYN_GO0001917	MF	6	19	0.6075458887187083	anole	rbh	all	mammal	mammal	70.5	320	0.6666666666666666
anole.rbh.all	SYN_GO0002062	BP	50	50	0.7450136119856728	anole	rbh	all	mammal	mammal	70.5	320	0.165402124430956
anole.rbh.all	SYN_GO0002062	CC	12	7	0.7730482420857231	anole	rbh	all	mammal	mammal	70.5	320	0.3333333333333333
anole.rbh.all	SYN_GO0002062	MF	31	21	0.8909816270968516	anole	rbh	all	mammal	mammal	70.5	320	0.6129032258064516
anole.rbh.all	SYN_GO0002637	BP	50	50	0.7452135777172714	anole	rbh	all	mammal	mammal	70.5	320	0.2635379061371841
anole.rbh.all	SYN_GO0002637	CC	20	13	0.7869634799079448	anole	rbh	all	mammal	mammal	70.5	320	0.35
anole.rbh.all	SYN_GO0002637	MF	23	31	0.8079521724905845	anole	rbh	all	mammal	mammal	70.5	320	0.6086956521739131
anole.rbh.all	SYN_GO0003382	BP	50	33	0.6379040391621382	anole	rbh	all	mammal	mammal	70.5	320	0.0979020979020979
anole.rbh.all	SYN_GO0003382	CC	33	15	0.8025070002393834	anole	rbh	all	mammal	mammal	70.5	320	0.303030303030303
anole.rbh.all	SYN_GO0003382	MF	1	0	0.0	anole	rbh	all	mammal	mammal	70.5	320	0.0
anole.rbh.all	SYN_GO0003713	BP	50	50	0.7525839407432252	anole	rbh	all	mammal	mammal	70.5	320	0.1649484536082474
anole.rbh.all	SYN_GO0003713	CC	34	14	0.8498285801866684	anole	rbh	all	mammal	mammal	70.5	320	0.3529411764705882
anole.rbh.all	SYN_GO0003713	MF	48	38	0.9043774309081616	anole	rbh	all	mammal	mammal	70.5	320	0.6041666666666666
anole.rbh.all	SYN_GO0003729	BP	50	50	0.9109665355205	anole	rbh	all	mammal	mammal	70.5	320	0.5529411764705883
anole.rbh.all	SYN_GO0003729	CC	12	22	0.7664716860717087	anole	rbh	all	mammal	mammal	70.5	320	0.5
anole.rbh.all	SYN_GO0003729	MF	27	25	0.8024989570352575	anole	rbh	all	mammal	mammal	70.5	320	0.5185185185185185
anole.rbh.all	SYN_GO0003735	BP	13	29	0.7107948168325807	anole	rbh	all	mammal	mammal	70.5	320	0.7692307692307693
anole.rbh.all	SYN_GO0003735	CC	16	18	0.8562910808008735	anole	rbh	all	mammal	mammal	70.5	320	0.5625
anole.rbh.all	SYN_GO0003735	MF	2	13	0.446688674965111	anole	rbh	all	mammal	mammal	70.5	320	1.0
anole.rbh.all	SYN_GO0003779	BP	50	50	0.9031624979939548	anole	rbh	all	mammal	mammal	70.5	320	0.3687943262411347
anole.rbh.all	SYN_GO0003779	CC	50	50	0.955210489699518	anole	rbh	all	mammal	mammal	70.5	320	0.6
anole.rbh.all	SYN_GO0003779	MF	29	14	0.7578712833625332	anole	rbh	all	mammal	mammal	70.5	320	0.3448275862068966
anole.rbh.all	SYN_GO0005539	BP	50	44	0.7358660232225509	anole	rbh	all	mammal	mammal	70.5	320	0.1359223300970873
anole.rbh.all	SYN_GO0005539	CC	6	12	0.846950479533032	anole	rbh	all	mammal	mammal	70.5	320	1.0
anole.rbh.all	SYN_GO0005539	MF	22	18	0.6959927077382557	anole	rbh	all	mammal	mammal	70.5	320	0.3636363636363636
anole.rbh.all	SYN_GO0005765	BP	50	50	0.7847680874619908	anole	rbh	all	mammal	mammal	70.5	320	0.4777070063694267
anole.rbh.all	SYN_GO0005765	CC	50	46	0.8938820542281457	anole	rbh	all	mammal	mammal	70.5	320	0.5625
anole.rbh.all	SYN_GO0005765	MF	46	40	0.8703137918177623	anole	rbh	all	mammal	mammal	70.5	320	0.5217391304347826
anole.rbh.all	SYN_GO0005770	BP	50	50	0.6777485729803243	anole	rbh	all	mammal	mammal	70.5	320	0.3435582822085889
anole.rbh.all	SYN_GO0005770	CC	50	41	0.8633111983970857	anole	rbh	all	mammal	mammal	70.5	320	0.4615384615384615
anole.rbh.all	SYN_GO0005770	MF	7	46	0.4824370076494199	anole	rbh	all	mammal	mammal	70.5	320	0.8571428571428571
anole.rbh.all	SYN_GO0005813	BP	50	50	0.8361243604008629	anole	rbh	all	mammal	mammal	70.5	320	0.3333333333333333
anole.rbh.all	SYN_GO0005813	CC	50	36	0.8953465690101039	anole	rbh	all	mammal	mammal	70.5	320	0.4057971014492754
anole.rbh.all	SYN_GO0005813	MF	9	9	0.6196813131083894	anole	rbh	all	mammal	mammal	70.5	320	0.3333333333333333
anole.rbh.all	SYN_GO0006195	BP	50	50	0.986379617833448	anole	rbh	all	mammal	mammal	70.5	320	0.4155844155844156
anole.rbh.all	SYN_GO0006195	CC	9	0	0.0	anole	rbh	all	mammal	mammal	70.5	320	0.0
anole.rbh.all	SYN_GO0006195	MF	38	33	0.8172365450058595	anole	rbh	all	mammal	mammal	70.5	320	0.5263157894736842
anole.rbh.all	SYN_GO0006281	BP	50	50	0.8955667426912711	anole	rbh	all	mammal	mammal	70.5	320	0.4024767801857585
anole.rbh.all	SYN_GO0006281	CC	45	40	0.8897482866057126	anole	rbh	all	mammal	mammal	70.5	320	0.5333333333333333
anole.rbh.all	SYN_GO0006281	MF	50	50	0.6896979043101364	anole	rbh	all	mammal	mammal	70.5	320	0.5660377358490566
anole.rbh.all	SYN_GO0006282	BP	50	50	0.8853264931739357	anole	rbh	all	mammal	mammal	70.5	320	0.3951612903225806
anole.rbh.all	SYN_GO0006282	CC	18	37	0.7638765197439011	anole	rbh	all	mammal	mammal	70.5	320	0.3888888888888889
anole.rbh.all	SYN_GO0006282	MF	45	23	0.8193223391752841	anole	rbh	all	mammal	mammal	70.5	320	0.4444444444444444
anole.rbh.all	SYN_GO0006412	BP	36	50	0.8505979444167869	anole	rbh	all	mammal	mammal	70.5	320	0.75
anole.rbh.all	SYN_GO0006412	CC	18	12	0.868521856011294	anole	rbh	all	mammal	mammal	70.5	320	0.5
anole.rbh.all	SYN_GO0006412	MF	14	27	0.8703161062271895	anole	rbh	all	mammal	mammal	70.5	320	1.0
anole.rbh.all	SYN_GO0006511	BP	50	50	0.8887071934167662	anole	rbh	all	mammal	mammal	70.5	320	0.7307692307692307
anole.rbh.all	SYN_GO0006511	CC	14	19	0.8834186521498971	anole	rbh	all	mammal	mammal	70.5	320	0.7142857142857143
anole.rbh.all	SYN_GO0006511	MF	22	37	0.8130731017419307	anole	rbh	all	mammal	mammal	70.5	320	0.8636363636363636
anole.rbh.all	SYN_GO0006790	BP	50	50	0.8641751497881848	anole	rbh	all	mammal	mammal	70.5	320	0.4525862068965517
anole.rbh.all	SYN_GO0006790	CC	21	5	0.7279308228262169	anole	rbh	all	mammal	mammal	70.5	320	0.1904761904761904
anole.rbh.all	SYN_GO0006790	MF	50	50	0.7906490366878606	anole	rbh	all	mammal	mammal	70.5	320	0.4262295081967213
anole.rbh.all	SYN_GO0007005	BP	50	50	0.827878795320352	anole	rbh	all	mammal	mammal	70.5	320	0.1872586872586872
anole.rbh.all	SYN_GO0007005	CC	24	27	0.9082163540547148	anole	rbh	all	mammal	mammal	70.5	320	0.7916666666666666
anole.rbh.all	SYN_GO0007005	MF	10	18	0.7740708784642966	anole	rbh	all	mammal	mammal	70.5	320	0.9
anole.rbh.all	SYN_GO0007143	BP	50	50	0.6277672905455592	anole	rbh	all	mammal	mammal	70.5	320	0.4666666666666667
anole.rbh.all	SYN_GO0007143	CC	38	18	0.8619983683521498	anole	rbh	all	mammal	mammal	70.5	320	0.3947368421052631
anole.rbh.all	SYN_GO0007143	MF	1	37	0.2013960653566468	anole	rbh	all	mammal	mammal	70.5	320	0.0
anole.rbh.all	SYN_GO0007292	BP	50	50	0.8287270935981218	anole	rbh	all	mammal	mammal	70.5	320	0.3063583815028902
anole.rbh.all	SYN_GO0007292	CC	42	16	0.8497176672608534	anole	rbh	all	mammal	mammal	70.5	320	0.3571428571428571
anole.rbh.all	SYN_GO0007292	MF	4	37	0.4709119435283465	anole	rbh	all	mammal	mammal	70.5	320	0.5
anole.rbh.all	SYN_GO0007498	BP	50	50	0.751275388817943	anole	rbh	all	mammal	mammal	70.5	320	0.1414634146341463
anole.rbh.all	SYN_GO0007498	CC	7	8	0.756307227787016	anole	rbh	all	mammal	mammal	70.5	320	0.2857142857142857
