track	ref	clade	method	evset	aspect	ic_bin	wang_bma	recall	f1	n_terms	median_pident
mammal	human	mammal	besthit	exp	BP	deep			0.0	0.0	86.5
mammal	human	mammal	besthit	exp	BP	mid		0.18426252691351364	0.17888854655811076	31.7	86.5
mammal	human	mammal	besthit	exp	BP	shallow		0.39844404534572525	0.448044808742987	308.425	86.5
mammal	human	mammal	besthit	exp	CC	deep			0.0	0.0	86.5
mammal	human	mammal	besthit	exp	CC	mid		0.28038677592249023	0.2067066313188197	3.4	86.5
mammal	human	mammal	besthit	exp	CC	shallow		0.42618637758866346	0.44025664316454777	30.152542372881356	86.5
mammal	human	mammal	besthit	exp	MF	deep			0.0	0.0	86.5
mammal	human	mammal	besthit	exp	MF	mid		0.4568558724600567	0.23235724030745103	4.914529914529915	86.5
mammal	human	mammal	besthit	exp	MF	shallow		0.6962579410269032	0.5824264064626594	28.142857142857142	86.5
mammal	human	mammal	rbh	all	BP	deep			0.0	0.0	86.5
mammal	human	mammal	rbh	all	BP	mid		0.2810374523902717	0.19438794881269358	31.7	86.5
mammal	human	mammal	rbh	all	BP	shallow		0.5214158817596619	0.5022407238410336	308.425	86.5
mammal	human	mammal	rbh	all	CC	deep			0.0	0.0	86.5
mammal	human	mammal	rbh	all	CC	mid		0.44984668109668113	0.23467626117755588	2.990740740740741	86.5
mammal	human	mammal	rbh	all	CC	shallow		0.6121030886081277	0.49596961940567785	29.65	86.5
mammal	human	mammal	rbh	all	MF	deep			0.0	0.0	86.5
mammal	human	mammal	rbh	all	MF	mid		0.6107357231899871	0.2398565727686697	4.872881355932203	86.5
mammal	human	mammal	rbh	all	MF	shallow		0.7800703079022298	0.6054857605342554	28.142857142857142	86.5
mammal	human	mammal	rbh	exp	BP	deep			0.0	0.0	86.5
mammal	human	mammal	rbh	exp	BP	mid		0.18392561607895988	0.18012135052764497	31.7	86.5
mammal	human	mammal	rbh	exp	BP	shallow		0.4029583141309657	0.4535164993401721	308.425	86.5
mammal	human	mammal	rbh	exp	CC	deep			0.0	0.0	86.5
mammal	human	mammal	rbh	exp	CC	mid		0.2786860956503813	0.21710096613389449	3.510869565217391	86.5
mammal	human	mammal	rbh	exp	CC	shallow		0.4154916907961884	0.43239835620722594	30.41025641025641	86.5
mammal	human	mammal	rbh	exp	MF	deep			0.0	0.0	86.5
mammal	human	mammal	rbh	exp	MF	mid		0.4414033676136125	0.231579649210383	4.914529914529915	86.5
mammal	human	mammal	rbh	exp	MF	shallow		0.6937630817580087	0.5854186976530774	28.142857142857142	86.5
mammal	lamprey	mammal	besthit	all	BP	deep			0.0	0.0	56.0
mammal	lamprey	mammal	besthit	all	BP	mid		0.07150168565197297	0.08066872760522786	31.96638655462185	56.0
mammal	lamprey	mammal	besthit	all	BP	shallow		0.24460350368260206	0.3122561406324062	308.425	56.0
mammal	lamprey	mammal	besthit	all	CC	deep			0.0	0.0	56.0
mammal	lamprey	mammal	besthit	all	CC	mid		0.14432763004191576	0.162742754703539	3.588888888888889	56.0
mammal	lamprey	mammal	besthit	all	CC	shallow		0.369723235835316	0.4244786044217092	29.899159663865547	56.0
mammal	lamprey	mammal	besthit	all	MF	deep			0.0	0.0	56.0
mammal	lamprey	mammal	besthit	all	MF	mid		0.271889266407983	0.2053496153633114	4.956896551724138	56.0
mammal	lamprey	mammal	besthit	all	MF	shallow		0.5590995333903362	0.5455631003380264	28.142857142857142	56.0
mammal	lamprey	mammal	rbh	all	BP	deep			0.0	0.0	56.0
mammal	lamprey	mammal	rbh	all	BP	mid		0.0457874097738656	0.05446979848233217	31.96638655462185	56.0
mammal	lamprey	mammal	rbh	all	BP	shallow		0.18983559118560578	0.2658064602176388	308.425	56.0
mammal	lamprey	mammal	rbh	all	CC	deep			0.0	0.0	56.0
mammal	lamprey	mammal	rbh	all	CC	mid		0.08523843880986737	0.10411104399476492	3.755813953488372	56.0
mammal	lamprey	mammal	rbh	all	CC	shallow		0.2863647054787606	0.3620160918896244	30.41025641025641	56.0
mammal	lamprey	mammal	rbh	all	MF	deep			0.0	0.0	56.0
mammal	lamprey	mammal	rbh	all	MF	mid		0.10716207900746788	0.10551440439308936	5.2272727272727275	56.0
mammal	lamprey	mammal	rbh	all	MF	shallow		0.3821929080227906	0.4439445601366751	28.142857142857142	56.0
mammal	opossum	mammal	besthit	all	BP	deep			0.0	0.0	77.5
mammal	opossum	mammal	besthit	all	BP	mid		0.17322409508181696	0.16442371320072016	31.7	77.5
mammal	opossum	mammal	besthit	all	BP	shallow		0.42231036809999817	0.4615802262069802	308.425	77.5
mammal	opossum	mammal	besthit	all	CC	deep			0.0	0.0	77.5
mammal	opossum	mammal	besthit	all	CC	mid		0.29621770425341853	0.22823625762746313	3.3645833333333335	77.5
mammal	opossum	mammal	besthit	all	CC	shallow		0.5517524218807703	0.5202699111655961	30.152542372881356	77.5
mammal	opossum	mammal	besthit	all	MF	deep			0.0	0.0	77.5
mammal	opossum	mammal	besthit	all	MF	mid		0.48548939667595264	0.23857764190751404	4.872881355932203	77.5
mammal	opossum	mammal	besthit	all	MF	shallow		0.729709825031347	0.5982680825678566	28.142857142857142	77.5
mammal	opossum	mammal	rbh	all	BP	deep			0.0	0.0	77.5
mammal	opossum	mammal	rbh	all	BP	mid		0.1495825707612731	0.15841984163561706	31.7	77.5
mammal	opossum	mammal	rbh	all	BP	shallow		0.40015908544102646	0.4612885197275927	308.425	77.5
mammal	opossum	mammal	rbh	all	CC	deep			0.0	0.0	77.5
mammal	opossum	mammal	rbh	all	CC	mid		0.2318327836184979	0.19015092225031374	3.4731182795698925	77.5
mammal	opossum	mammal	rbh	all	CC	shallow		0.536077570186425	0.5518271073641166	30.67241379310345	77.5
mammal	opossum	mammal	rbh	all	MF	deep			0.0	0.0	77.5
mammal	opossum	mammal	rbh	all	MF	mid		0.4260640498948502	0.24708363942152017	4.872881355932203	77.5
mammal	opossum	mammal	rbh	all	MF	shallow		0.6511723617908398	0.5950643129588795	28.142857142857142	77.5
mammal	pig	mammal	besthit	all	BP	deep			0.0	0.0	85.2
mammal	pig	mammal	besthit	all	BP	mid		0.19007880935097718	0.1752187704295398	31.7	85.2
mammal	pig	mammal	besthit	all	BP	shallow		0.4428321468913074	0.4758251786460785	308.425	85.2
mammal	pig	mammal	besthit	all	CC	deep			0.0	0.0	85.2
mammal	pig	mammal	besthit	all	CC	mid		0.31691876245447675	0.22152332832729243	3.329896907216495	85.2
mammal	pig	mammal	besthit	all	CC	shallow		0.5789975376604919	0.542108815444589	30.41025641025641	85.2
mammal	pig	mammal	besthit	all	MF	deep			0.0	0.0	85.2
mammal	pig	mammal	besthit	all	MF	mid		0.5073144991828733	0.2574971057509658	4.872881355932203	85.2
mammal	pig	mammal	besthit	all	MF	shallow		0.7237138299509971	0.6074533078421067	28.142857142857142	85.2
mammal	pig	mammal	besthit	exp	BP	mid		0.0	0.0	67.16666666666667	85.2
mammal	pig	mammal	besthit	exp	BP	shallow		0.0028641398617620666	0.005637630952593683	561.3333333333334	85.2
mammal	pig	mammal	besthit	exp	CC	mid		0.0	0.0	4.111111111111111	85.2
mammal	pig	mammal	besthit	exp	CC	shallow		0.20178361943067824	0.14200543995648035	37.77777777777778	85.2
mammal	pig	mammal	besthit	exp	MF	mid		0.0	0.0	14.75	85.2
mammal	pig	mammal	besthit	exp	MF	shallow		0.04033084914182475	0.07292946780706297	43.333333333333336	85.2
mammal	pig	mammal	rbh	all	BP	deep			0.0	0.0	85.2
mammal	pig	mammal	rbh	all	BP	mid		0.17719646675480433	0.17355896225305834	31.7	85.2
mammal	pig	mammal	rbh	all	BP	shallow		0.42679904777346195	0.4754643180547331	308.425	85.2
mammal	pig	mammal	rbh	all	CC	deep			0.0	0.0	85.2
mammal	pig	mammal	rbh	all	CC	mid		0.2836846354703497	0.2112584732657504	3.329896907216495	85.2
mammal	pig	mammal	rbh	all	CC	shallow		0.5432315889649535	0.5352778631334392	30.41025641025641	85.2
mammal	pig	mammal	rbh	all	MF	deep			0.0	0.0	85.2
mammal	pig	mammal	rbh	all	MF	mid		0.46893304854065715	0.2592749402333354	4.872881355932203	85.2
mammal	pig	mammal	rbh	all	MF	shallow		0.6930946937847547	0.6225216976720416	28.142857142857142	85.2
mammal	pig	mammal	rbh	exp	BP	mid		0.0	0.0	67.16666666666667	85.2
mammal	pig	mammal	rbh	exp	BP	shallow		0.0014546965918536834	0.0028806584362139833	561.3333333333334	85.2
mammal	pig	mammal	rbh	exp	CC	mid		0.0	0.0	4.111111111111111	85.2
mammal	pig	mammal	rbh	exp	CC	shallow		0.21188462953168835	0.16052395847499884	37.77777777777778	85.2
mammal	pig	mammal	rbh	exp	MF	mid		0.0	0.0	12.5	85.2
mammal	pig	mammal	rbh	exp	MF	shallow		0.0	0.0	39.714285714285715	85.2
mammal	platypus	mammal	besthit	all	BP	deep			0.0	0.0	75.6
mammal	platypus	mammal	besthit	all	BP	mid		0.17446609697421486	0.16490760090898388	31.7	75.6
mammal	platypus	mammal	besthit	all	BP	shallow		0.43371907230070245	0.46331515804502094	308.425	75.6
mammal	platypus	mammal	besthit	all	CC	deep			0.0	0.0	75.6
mammal	platypus	mammal	besthit	all	CC	mid		0.3429013777228063	0.25265322817264707	3.329896907216495	75.6
mammal	platypus	mammal	besthit	all	CC	shallow		0.5337937098481256	0.5059926280435304	29.65	75.6
mammal	platypus	mammal	besthit	all	MF	deep			0.0	0.0	75.6
mammal	platypus	mammal	besthit	all	MF	mid		0.533580446735996	0.26611217289873923	4.872881355932203	75.6
mammal	platypus	mammal	besthit	all	MF	shallow		0.7188472542753407	0.6011623471013584	28.142857142857142	75.6
mammal	platypus	mammal	rbh	all	BP	deep			0.0	0.0	75.6
mammal	platypus	mammal	rbh	all	BP	mid		0.15450661673214933	0.16077713276939615	31.7	75.6
mammal	platypus	mammal	rbh	all	BP	shallow		0.4009143814633402	0.4591608542280857	308.425	75.6
mammal	platypus	mammal	rbh	all	CC	deep			0.0	0.0	75.6
mammal	platypus	mammal	rbh	all	CC	mid		0.29592480931766646	0.23801592698725182	3.4731182795698925	75.6
mammal	platypus	mammal	rbh	all	CC	shallow		0.5265722127398408	0.5365144147634249	30.67241379310345	75.6
mammal	platypus	mammal	rbh	all	MF	deep			0.0	0.0	75.6
mammal	platypus	mammal	rbh	all	MF	mid		0.4684719417844007	0.278268133395452	4.872881355932203	75.6
mammal	platypus	mammal	rbh	all	MF	shallow		0.6690106058574572	0.6101988371734258	28.142857142857142	75.6
mammal	rabbit	mammal	besthit	all	BP	deep			0.0	0.0	85.2
mammal	rabbit	mammal	besthit	all	BP	mid		0.16414246313085562	0.16496270315373915	31.7	85.2
mammal	rabbit	mammal	besthit	all	BP	shallow		0.4200235941798945	0.4649722129359676	308.425	85.2
mammal	rabbit	mammal	besthit	all	CC	deep			0.0	0.0	85.2
mammal	rabbit	mammal	besthit	all	CC	mid		0.2323047653404796	0.17480349540914938	3.329896907216495	85.2
mammal	rabbit	mammal	besthit	all	CC	shallow		0.5065303232684049	0.49053309535711004	29.65	85.2
mammal	rabbit	mammal	besthit	all	MF	deep			0.0	0.0	85.2
mammal	rabbit	mammal	besthit	all	MF	mid		0.41576914470830406	0.22668511122236268	4.914529914529915	85.2
mammal	rabbit	mammal	besthit	all	MF	shallow		0.6514271190341929	0.564410066982846	28.142857142857142	85.2
mammal	rabbit	mammal	besthit	exp	BP	mid		0.0	0.0	88.0	85.2
mammal	rabbit	mammal	besthit	exp	BP	shallow		0.011749177773931075	0.02266776526595255	398.5	85.2
mammal	rabbit	mammal	besthit	exp	CC	mid		0.0	0.0	3.2	85.2
mammal	rabbit	mammal	besthit	exp	CC	shallow		0.07773109243697478	0.11146384479717814	50.666666666666664	85.2
mammal	rabbit	mammal	besthit	exp	MF	mid		0.0	0.0	11.0	85.2
mammal	rabbit	mammal	besthit	exp	MF	shallow		0.14430454110899973	0.18504595481635414	45.5	85.2
mammal	rabbit	mammal	rbh	all	BP	deep			0.0	0.0	85.2
mammal	rabbit	mammal	rbh	all	BP	mid		0.15105184388721915	0.15948643700020526	31.7	85.2
mammal	rabbit	mammal	rbh	all	BP	shallow		0.3900720433240255	0.45405698717320425	308.425	85.2
mammal	rabbit	mammal	rbh	all	CC	deep			0.0	0.0	85.2
mammal	rabbit	mammal	rbh	all	CC	mid		0.1957255376898234	0.165413469026001	3.510869565217391	85.2
mammal	rabbit	mammal	rbh	all	CC	shallow		0.49197970707860045	0.5218769531717252	30.152542372881356	85.2
mammal	rabbit	mammal	rbh	all	MF	deep			0.0	0.0	85.2
mammal	rabbit	mammal	rbh	all	MF	mid		0.32218008582231306	0.2150578580198779	4.956896551724138	85.2
mammal	rabbit	mammal	rbh	all	MF	shallow		0.5911389370685329	0.5642215324455109	28.142857142857142	85.2
mammal	rabbit	mammal	rbh	exp	BP	mid		0.0	0.0	87.0	85.2
mammal	rabbit	mammal	rbh	exp	BP	shallow		0.020440251572327	0.03927492447129905	501.5	85.2
mammal	rabbit	mammal	rbh	exp	CC	mid		0.0	0.0	3.2	85.2
mammal	rabbit	mammal	rbh	exp	CC	shallow		0.07633053221288513	0.1092158256337361	50.666666666666664	85.2
mammal	rabbit	mammal	rbh	exp	MF	mid		0.0	0.0	10.3	85.2
mammal	rabbit	mammal	rbh	exp	MF	shallow		0.14005837059115747	0.16798921417565485	42.27272727272727	85.2
mammal	rat	mammal	besthit	all	BP	deep			0.0	0.0	94.5
mammal	rat	mammal	besthit	all	BP	mid		0.8918022035259018	0.4150863228762289	31.7	94.5
mammal	rat	mammal	besthit	all	BP	shallow		0.8919759335671068	0.6333825004579992	308.425	94.5
mammal	rat	mammal	besthit	all	CC	deep			0.0	0.0	94.5
mammal	rat	mammal	besthit	all	CC	mid		0.8772860406788978	0.4026196738059772	3.047169811320755	94.5
mammal	rat	mammal	besthit	all	CC	shallow		0.7507995488773795	0.5431350732271446	29.65	94.5
mammal	rat	mammal	besthit	all	MF	deep			0.0	0.0	94.5
mammal	rat	mammal	besthit	all	MF	mid		0.8712294357125017	0.30148123740298366	4.872881355932203	94.5
mammal	rat	mammal	besthit	all	MF	shallow		0.8670941146069818	0.6047786952250556	27.908333333333335	94.5
mammal	rat	mammal	besthit	exp	BP	deep			0.0	0.0	94.5
mammal	rat	mammal	besthit	exp	BP	mid		0.03666321874153924	0.04715722546944285	31.96638655462185	94.5
mammal	rat	mammal	besthit	exp	BP	shallow		0.17127276811568568	0.24043448079753565	308.425	94.5
mammal	rat	mammal	besthit	exp	CC	deep			0.0	0.0	94.5
mammal	rat	mammal	besthit	exp	CC	mid		0.08232497087918775	0.08330178865062586	3.7325581395348837	94.5
mammal	rat	mammal	besthit	exp	CC	shallow		0.2820363010184779	0.326623795055311	30.353448275862068	94.5
mammal	rat	mammal	besthit	exp	MF	deep			0.0	0.0	94.5
mammal	rat	mammal	besthit	exp	MF	mid		0.1522231016335237	0.14149895940165072	5.466666666666667	94.5
mammal	rat	mammal	besthit	exp	MF	shallow		0.3397556669675677	0.39187206489170934	28.564102564102566	94.5
mammal	rat	mammal	rbh	all	BP	deep			0.0	0.0	94.5
mammal	rat	mammal	rbh	all	BP	mid		0.8635368934666037	0.42945270713226963	31.7	94.5
mammal	rat	mammal	rbh	all	BP	shallow		0.8858211162680757	0.6568284254144311	308.425	94.5
mammal	rat	mammal	rbh	all	CC	deep			0.0	0.0	94.5
mammal	rat	mammal	rbh	all	CC	mid		0.8174787844430702	0.39009170633143836	3.047169811320755	94.5
mammal	rat	mammal	rbh	all	CC	shallow		0.7694014653400795	0.5632717458641088	29.65	94.5
mammal	rat	mammal	rbh	all	MF	deep			0.0	0.0	94.5
mammal	rat	mammal	rbh	all	MF	mid		0.8633730945228271	0.3063554539538349	4.872881355932203	94.5
mammal	rat	mammal	rbh	all	MF	shallow		0.8581079084162775	0.6267341484526125	28.142857142857142	94.5
mammal	rat	mammal	rbh	exp	BP	deep			0.0	0.0	94.5
mammal	rat	mammal	rbh	exp	BP	mid		0.033740646407912994	0.043087513536314605	31.96638655462185	94.5
mammal	rat	mammal	rbh	exp	BP	shallow		0.16570266291341718	0.23447530933591013	308.425	94.5
mammal	rat	mammal	rbh	exp	CC	deep			0.0	0.0	94.5
mammal	rat	mammal	rbh	exp	CC	mid		0.08232497087918775	0.08341253062183294	3.7325581395348837	94.5
mammal	rat	mammal	rbh	exp	CC	shallow		0.27657488003798497	0.3224703120598763	30.617391304347827	94.5
mammal	rat	mammal	rbh	exp	MF	deep			0.0	0.0	94.5
mammal	rat	mammal	rbh	exp	MF	mid		0.15369702453601802	0.14756576619195075	5.572815533980583	94.5
mammal	rat	mammal	rbh	exp	MF	shallow		0.33269460243296106	0.3858639330662457	28.564102564102566	94.5
mammal	seaurchin	mammal	besthit	all	BP	deep			0.0	0.0	48.0
mammal	seaurchin	mammal	besthit	all	BP	mid		0.08275297852551354	0.09820530021243602	31.7	48.0
mammal	seaurchin	mammal	besthit	all	BP	shallow		0.2541390270316028	0.3257399570070211	308.425	48.0
mammal	seaurchin	mammal	besthit	all	CC	deep			0.0	0.0	48.0
mammal	seaurchin	mammal	besthit	all	CC	mid		0.18957044939187795	0.200420952873106	3.6704545454545454	48.0
mammal	seaurchin	mammal	besthit	all	CC	shallow		0.38008928053239194	0.419356037784071	30.152542372881356	48.0
mammal	seaurchin	mammal	besthit	all	MF	deep			0.0	0.0	48.0
mammal	seaurchin	mammal	besthit	all	MF	mid		0.2725479412645188	0.20147101674816542	4.956896551724138	48.0
mammal	seaurchin	mammal	besthit	all	MF	shallow		0.5267852167795862	0.5176249694771423	28.142857142857142	48.0
mammal	seaurchin	mammal	rbh	all	BP	deep			0.0	0.0	48.0
mammal	seaurchin	mammal	rbh	all	BP	mid		0.05384812060637539	0.06614204112674738	31.7	48.0
mammal	seaurchin	mammal	rbh	all	BP	shallow		0.19996353274974477	0.2723436809409849	308.425	48.0
mammal	seaurchin	mammal	rbh	all	CC	deep			0.0	0.0	48.0
mammal	seaurchin	mammal	rbh	all	CC	mid		0.09814148368365234	0.10658739408739408	3.8333333333333335	48.0
mammal	seaurchin	mammal	rbh	all	CC	shallow		0.2786638588740143	0.34173516867976744	30.878260869565217	48.0
mammal	seaurchin	mammal	rbh	all	MF	deep			0.0	0.0	48.0
mammal	seaurchin	mammal	rbh	all	MF	mid		0.10324311441575493	0.10771530718092524	5.287037037037037	48.0
mammal	seaurchin	mammal	rbh	all	MF	shallow		0.3777428650295991	0.41896648384515384	28.495726495726494	48.0
mammal	xenopus	mammal	besthit	all	BP	deep			0.0	0.0	67.4
mammal	xenopus	mammal	besthit	all	BP	mid		0.08961761565445979	0.1094956678643416	31.7	67.4
mammal	xenopus	mammal	besthit	all	BP	shallow		0.31463867573654886	0.39526934481874315	308.425	67.4
mammal	xenopus	mammal	besthit	all	CC	deep			0.0	0.0	67.4
mammal	xenopus	mammal	besthit	all	CC	mid		0.16667267917267917	0.15485273198039154	3.4361702127659575	67.4
mammal	xenopus	mammal	besthit	all	CC	shallow		0.46292712654308266	0.5147596064720278	30.67241379310345	67.4
mammal	xenopus	mammal	besthit	all	MF	deep			0.0	0.0	67.4
mammal	xenopus	mammal	besthit	all	MF	mid		0.39582169475803963	0.27495342739173406	4.914529914529915	67.4
mammal	xenopus	mammal	besthit	all	MF	shallow		0.6485301125458746	0.5965382745599085	28.142857142857142	67.4
mammal	xenopus	mammal	besthit	exp	BP	mid		0.0	0.0	77.57142857142857	67.4
mammal	xenopus	mammal	besthit	exp	BP	shallow		0.0	0.0	718.1428571428571	67.4
mammal	xenopus	mammal	besthit	exp	MF	mid		0.0	0.0	11.0	67.4
mammal	xenopus	mammal	besthit	exp	MF	shallow		0.0	0.0	47.0	67.4
mammal	xenopus	mammal	rbh	all	BP	deep			0.0	0.0	67.4
mammal	xenopus	mammal	rbh	all	BP	mid		0.06404511087664222	0.087155170528108	31.7	67.4
mammal	xenopus	mammal	rbh	all	BP	shallow		0.2892322916034794	0.3776688920341679	308.425	67.4
mammal	xenopus	mammal	rbh	all	CC	deep			0.0	0.0	67.4
mammal	xenopus	mammal	rbh	all	CC	mid		0.1472282347282347	0.1509305719532992	3.6704545454545454	67.4
mammal	xenopus	mammal	rbh	all	CC	shallow		0.4262558648109673	0.4940769195815533	30.93913043478261	67.4
mammal	xenopus	mammal	rbh	all	MF	deep			0.0	0.0	67.4
mammal	xenopus	mammal	rbh	all	MF	mid		0.32321353930909236	0.25646898920125105	4.914529914529915	67.4
mammal	xenopus	mammal	rbh	all	MF	shallow		0.5609276794667281	0.5721059097207948	28.142857142857142	67.4
mammal	xenopus	mammal	rbh	exp	BP	mid		0.0	0.0	105.25	67.4
mammal	xenopus	mammal	rbh	exp	BP	shallow		0.0	0.0	880.0	67.4
mammal	yeast	mammal	besthit	all	BP	deep			0.0	0.0	37.7
mammal	yeast	mammal	besthit	all	BP	mid		0.07926987625380333	0.07695200534405539	34.352380952380955	37.7
mammal	yeast	mammal	besthit	all	BP	shallow		0.19205419394990805	0.21629623218415978	319.51428571428573	37.7
mammal	yeast	mammal	besthit	all	CC	deep			0.0	0.0	37.7
mammal	yeast	mammal	besthit	all	CC	mid		0.12026420217209689	0.1066583089098617	3.6785714285714284	37.7
mammal	yeast	mammal	besthit	all	CC	shallow		0.21858078639374023	0.24831677154064602	32.9009900990099	37.7
mammal	yeast	mammal	besthit	all	MF	deep			0.0	0.0	37.7
mammal	yeast	mammal	besthit	all	MF	mid		0.12181898119462618	0.09677809357505875	5.372549019607843	37.7
mammal	yeast	mammal	besthit	all	MF	shallow		0.28848665059748174	0.3051376967908192	29.6	37.7
mammal	yeast	mammal	besthit	exp	BP	deep			0.0	0.0	37.7
mammal	yeast	mammal	besthit	exp	BP	mid		0.05658780425124897	0.053763280532567875	34.352380952380955	37.7
mammal	yeast	mammal	besthit	exp	BP	shallow		0.15558732674697412	0.18012968849494568	319.51428571428573	37.7
mammal	yeast	mammal	besthit	exp	CC	deep			0.0	0.0	37.7
mammal	yeast	mammal	besthit	exp	CC	mid		0.10968567251461987	0.09653194611177804	3.6785714285714284	37.7
mammal	yeast	mammal	besthit	exp	CC	shallow		0.1611640817825872	0.19502645808490393	33.2	37.7
mammal	yeast	mammal	besthit	exp	MF	deep			0.0	0.0	37.7
mammal	yeast	mammal	besthit	exp	MF	mid		0.09700817471715303	0.10002445324993832	5.425742574257426	37.7
mammal	yeast	mammal	besthit	exp	MF	shallow		0.24780034592460135	0.2976404304168614	30.174757281553397	37.7
mammal	yeast	mammal	rbh	all	BP	deep			0.0	0.0	37.7
mammal	yeast	mammal	rbh	all	BP	mid		0.0655166202264036	0.06898661137886437	35.17567567567568	37.7
mammal	yeast	mammal	rbh	all	BP	shallow		0.1818254124555204	0.22752509218536712	271.7567567567568	37.7
mammal	yeast	mammal	rbh	all	CC	deep			0.0	0.0	37.7
mammal	yeast	mammal	rbh	all	CC	mid		0.08871252204585538	0.09199557182726889	4.2727272727272725	37.7
mammal	yeast	mammal	rbh	all	CC	shallow		0.20964316723414136	0.2589915319333632	32.47945205479452	37.7
mammal	yeast	mammal	rbh	all	MF	deep			0.0	0.0	37.7
mammal	yeast	mammal	rbh	all	MF	mid		0.021713987287757777	0.02886474765344734	6.205882352941177	37.7
mammal	yeast	mammal	rbh	all	MF	shallow		0.2254644872738405	0.2655123354732673	30.89041095890411	37.7
mammal	yeast	mammal	rbh	exp	BP	deep			0.0	0.0	37.7
mammal	yeast	mammal	rbh	exp	BP	mid		0.044534475419608505	0.038207377960470676	35.178082191780824	37.7
mammal	yeast	mammal	rbh	exp	BP	shallow		0.14820133155332157	0.19258327132870087	272.64383561643837	37.7
mammal	yeast	mammal	rbh	exp	CC	deep			0.0	0.0	37.7
mammal	yeast	mammal	rbh	exp	CC	mid		0.08699294532627866	0.09075412510195119	4.2727272727272725	37.7
mammal	yeast	mammal	rbh	exp	CC	shallow		0.143524436480544	0.1882594780448729	33.785714285714285	37.7
mammal	yeast	mammal	rbh	exp	MF	deep			0.0	0.0	37.7
mammal	yeast	mammal	rbh	exp	MF	mid		0.006452455590386624	0.008386688008536746	6.476190476190476	37.7
mammal	yeast	mammal	rbh	exp	MF	shallow		0.20642488782343302	0.26048616742844893	31.66176470588235	37.7
mammal	zebrafish	mammal	besthit	all	BP	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	besthit	all	BP	mid		0.06675661430521711	0.08456323725987729	32.23728813559322	62.6
mammal	zebrafish	mammal	besthit	all	BP	shallow		0.3059100186325599	0.3763891430841039	308.425	62.6
mammal	zebrafish	mammal	besthit	all	CC	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	besthit	all	CC	mid		0.08324915824915824	0.08657742744223132	3.6292134831460676	62.6
mammal	zebrafish	mammal	besthit	all	CC	shallow		0.4152913887053826	0.4620088276959074	30.41025641025641	62.6
mammal	zebrafish	mammal	besthit	all	MF	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	besthit	all	MF	mid		0.25847061374549885	0.2203649884962207	5.088495575221239	62.6
mammal	zebrafish	mammal	besthit	all	MF	shallow		0.553646473895016	0.5443255506820445	27.908333333333335	62.6
mammal	zebrafish	mammal	besthit	exp	BP	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	besthit	exp	BP	mid		0.003801509925158307	0.006119151525774355	32.69827586206897	62.6
mammal	zebrafish	mammal	besthit	exp	BP	shallow		0.07353596398650036	0.11082230708706528	312.364406779661	62.6
mammal	zebrafish	mammal	besthit	exp	CC	mid		0.0	0.0	4.840909090909091	62.6
mammal	zebrafish	mammal	besthit	exp	CC	shallow		0.07259288869164969	0.10443699073506568	42.82	62.6
mammal	zebrafish	mammal	besthit	exp	MF	mid		0.007567378591406051	0.012329670897445832	6.840579710144928	62.6
mammal	zebrafish	mammal	besthit	exp	MF	shallow		0.09446848736088194	0.14346525520750156	33.12820512820513	62.6
mammal	zebrafish	mammal	rbh	all	BP	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	rbh	all	BP	mid		0.05025751582636044	0.06863207192102894	32.23728813559322	62.6
mammal	zebrafish	mammal	rbh	all	BP	shallow		0.26462422080441617	0.3437868035641625	308.425	62.6
mammal	zebrafish	mammal	rbh	all	CC	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	rbh	all	CC	mid		0.057181508967223245	0.0629987550575786	3.8	62.6
mammal	zebrafish	mammal	rbh	all	CC	shallow		0.35249262853754487	0.42264102818667243	30.67241379310345	62.6
mammal	zebrafish	mammal	rbh	all	MF	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	rbh	all	MF	mid		0.19302135260714864	0.1901898071946642	5.275229357798165	62.6
mammal	zebrafish	mammal	rbh	all	MF	shallow		0.4745260985631033	0.5159714075501031	28.142857142857142	62.6
mammal	zebrafish	mammal	rbh	exp	BP	deep			0.0	0.0	62.6
mammal	zebrafish	mammal	rbh	exp	BP	mid		0.002021070643763278	0.003371144100666608	33.00877192982456	62.6
mammal	zebrafish	mammal	rbh	exp	BP	shallow		0.053993831599511134	0.08489900054858449	315.1034482758621	62.6
mammal	zebrafish	mammal	rbh	exp	CC	mid		0.0	0.0	4.894736842105263	62.6
mammal	zebrafish	mammal	rbh	exp	CC	shallow		0.057017810233601925	0.08959682322051161	45.285714285714285	62.6
mammal	zebrafish	mammal	rbh	exp	MF	mid		0.0	0.0	6.841269841269841	62.6
mammal	zebrafish	mammal	rbh	exp	MF	shallow		0.06110694840364887	0.1014348279938085	33.6	62.6
plant_rice	amborella	plant	besthit	all	BP	mid			0.0	0.0	61.8
plant_rice	amborella	plant	besthit	all	BP	shallow		0.3715000840396886	0.4188063860706206	60.85245901639344	61.8
plant_rice	amborella	plant	besthit	all	CC	mid			0.0	0.0	61.8
